instance,referenceFamily,Cmax,TEC,TWC
100_2_4_1,DISCOVERY_OBSERVED,663.6571887337043,46651.472330410674,67426.73451839916
100_2_4_1,DISCOVERY_OBSERVED,663.6571887337043,46652.74386195402,67426.52594130044
100_2_4_1,DISCOVERY_OBSERVED,663.6571887337043,46657.067654371596,67388.2754369867
100_2_4_1,DISCOVERY_OBSERVED,663.6571887337043,46658.79740524583,67383.0988429139
100_2_4_1,DISCOVERY_OBSERVED,663.6773191988192,46154.687661091026,67683.03813744918
100_2_4_1,DISCOVERY_OBSERVED,663.8031513967868,45418.267970389155,70651.07119994886
100_2_4_1,DISCOVERY_OBSERVED,664.1415778200233,45999.54993451439,69407.67576185126
100_2_4_1,DISCOVERY_OBSERVED,664.1415778200233,46087.86673986995,69232.11714711308
100_2_4_1,DISCOVERY_OBSERVED,664.1420994568897,44884.88026332454,71885.53149171497
100_2_4_1,DISCOVERY_OBSERVED,664.2254918521078,45215.51804221937,70665.9930257211
100_2_4_1,DISCOVERY_OBSERVED,665.0214183208088,45364.387857433,70597.29466778874
100_2_4_1,DISCOVERY_OBSERVED,665.6606708191931,45716.48401480843,70207.16424411614
100_2_4_1,DISCOVERY_OBSERVED,666.1245615729467,44889.737049817595,71806.80174804656
100_2_4_1,DISCOVERY_OBSERVED,666.2886574261898,44870.78345466898,73401.59320767058
100_2_4_1,DISCOVERY_OBSERVED,666.3001994796329,44868.478906817436,73253.53148339517
100_2_4_1,DISCOVERY_OBSERVED,666.4792030575851,44671.89099834593,71051.27888192836
100_2_4_1,DISCOVERY_OBSERVED,666.4792031216526,44663.09434043315,71181.81789244288
100_2_4_1,DISCOVERY_OBSERVED,666.4821266633664,44591.021224263684,71123.54568871873
100_2_4_1,DISCOVERY_OBSERVED,666.4821266633664,44667.7021096969,71119.11741075211
100_2_4_1,DISCOVERY_OBSERVED,666.4822300402604,44568.81576885384,71071.5277130611
100_2_4_1,DISCOVERY_OBSERVED,666.4822300402604,44645.40583612381,71066.91544943379
100_2_4_1,DISCOVERY_OBSERVED,667.1605187643756,45700.97083782764,70381.1362394579
100_2_4_1,DISCOVERY_OBSERVED,667.1605187643756,45985.937782587156,69997.86488267542
100_2_4_1,DISCOVERY_OBSERVED,667.1605192056237,45664.031383158195,70338.38030381002
100_2_4_1,DISCOVERY_OBSERVED,667.2132870641559,45310.92799323401,70409.07558382156
100_2_4_1,DISCOVERY_OBSERVED,667.415735734638,45102.39245400243,70148.08063513672
100_2_4_1,DISCOVERY_OBSERVED,667.5606650402505,45817.13900537783,70048.47809521247
100_2_4_1,DISCOVERY_OBSERVED,667.6520780380387,46223.9643347983,67502.24965152705
100_2_4_1,DISCOVERY_OBSERVED,667.6520780380387,46257.17583060839,67497.20876164503
100_2_4_1,DISCOVERY_OBSERVED,667.6520780380387,46290.69943112716,67466.6702197596
100_2_4_1,DISCOVERY_OBSERVED,668.233982978345,44677.99483607929,70918.79388666287
100_2_4_1,DISCOVERY_OBSERVED,668.2655208966638,46070.10455950878,68508.11880398725
100_2_4_1,DISCOVERY_OBSERVED,668.8219446659267,45959.576542376024,69636.04489904919
100_2_4_1,DISCOVERY_OBSERVED,669.3335733543734,46559.72438083573,67371.8429589344
100_2_4_1,DISCOVERY_OBSERVED,669.3512346592071,46219.126415730134,67572.84498371114
100_2_4_1,DISCOVERY_OBSERVED,669.7255892101391,45695.47109809308,70070.16679716264
100_2_4_1,DISCOVERY_OBSERVED,669.7597672933946,45671.78289488994,70082.72454842493
100_2_4_1,DISCOVERY_OBSERVED,669.7598093389709,45671.00197825153,70080.9788388566
100_2_4_1,DISCOVERY_OBSERVED,669.7601524051685,45666.0005901844,70070.09879197097
100_2_4_1,DISCOVERY_OBSERVED,669.8032537114848,45760.55233009704,69779.10269516081
100_2_4_1,DISCOVERY_OBSERVED,669.9979607352851,45640.35347907692,69916.66952823219
100_2_4_1,DISCOVERY_OBSERVED,669.9983660751276,45634.717552595175,69904.3168415569
100_2_4_1,DISCOVERY_OBSERVED,670.2297869867075,45639.513817144645,69822.65073856851
100_2_4_1,DISCOVERY_OBSERVED,670.3407248152574,45947.27716570663,69369.39875654795
100_2_4_1,DISCOVERY_OBSERVED,670.4243924401209,46120.3970321492,68279.97601793444
100_2_4_1,DISCOVERY_OBSERVED,670.4496097709973,44634.223163764334,71032.51039503314
100_2_4_1,DISCOVERY_OBSERVED,671.2024970743616,46489.57459870845,67421.68334142579
100_2_4_1,DISCOVERY_OBSERVED,671.2056458851752,46145.58263648371,68212.91359139005
100_2_4_1,DISCOVERY_OBSERVED,671.4152972765396,44554.15241487589,71144.10438626801
100_2_4_1,DISCOVERY_OBSERVED,671.4448886882894,45588.46993684473,69813.91957921765
100_2_4_1,DISCOVERY_OBSERVED,671.4787293937212,45575.17543761131,70146.79605536076
100_2_4_1,DISCOVERY_OBSERVED,671.6971723199015,46447.12925482711,67342.07365619877
100_2_4_1,DISCOVERY_OBSERVED,672.7197569168767,45660.54620892898,69792.38070077416
100_2_4_1,DISCOVERY_OBSERVED,672.8191132244793,45301.508938898645,70128.88694936797
100_2_4_1,DISCOVERY_OBSERVED,672.8243122284181,45096.37640559391,70838.10768638682
100_2_4_1,DISCOVERY_OBSERVED,673.4171636754328,46695.19797284282,67339.55297891537
100_2_4_1,DISCOVERY_OBSERVED,673.4171636754328,46703.96652202932,67313.01305348826
100_2_4_1,DISCOVERY_OBSERVED,673.4212959677607,46662.69054388418,67171.17751540453
100_2_4_1,DISCOVERY_OBSERVED,673.682242087039,45086.4614039503,70830.32362020755
100_2_4_1,DISCOVERY_OBSERVED,675.1780483604971,45816.40832671436,69486.22482893486
100_2_4_1,DISCOVERY_OBSERVED,675.3215960724696,46371.2246071315,67325.21662483345
100_2_4_1,DISCOVERY_OBSERVED,675.3216862574892,46365.705041728164,67335.23594204536
100_2_4_1,DISCOVERY_OBSERVED,675.3217559833606,46396.74595551193,67290.68342060072
100_2_4_1,DISCOVERY_OBSERVED,675.7045200233474,45010.13814929319,70323.79217813382
100_2_4_1,DISCOVERY_OBSERVED,675.7569823680974,45047.29898895515,69869.27972024662
100_2_4_1,DISCOVERY_OBSERVED,676.0554134134829,45099.92197778889,69538.17409814453
100_2_4_1,DISCOVERY_OBSERVED,676.0899130069324,45041.04848892415,69966.9021596945
100_2_4_1,DISCOVERY_OBSERVED,676.4512576339617,46218.404212264504,67390.44512985976
100_2_4_1,DISCOVERY_OBSERVED,676.470214540907,45619.93344787737,69526.7869547935
100_2_4_1,DISCOVERY_OBSERVED,676.4887040483636,44480.76488643808,71591.14232134857
100_2_4_1,DISCOVERY_OBSERVED,676.5301483431841,44731.786604246336,69859.65166167155
100_2_4_1,DISCOVERY_OBSERVED,676.9278596128333,45891.27377962892,68825.62936630928
100_2_4_1,DISCOVERY_OBSERVED,677.0077478820219,46358.355653609324,67255.71659261837
100_2_4_1,DISCOVERY_OBSERVED,677.043669475639,46266.59686346042,67323.13084506472
100_2_4_1,DISCOVERY_OBSERVED,677.3163889385851,45044.42539939873,69792.6854721523
100_2_4_1,DISCOVERY_OBSERVED,677.4373755169822,45015.41891671931,69789.93341298358
100_2_4_1,DISCOVERY_OBSERVED,677.4702159497368,45566.95294176893,69537.40915760958
100_2_4_1,DISCOVERY_OBSERVED,677.4702159497368,45624.02185388448,69270.4804968849
100_2_4_1,DISCOVERY_OBSERVED,677.4702159497368,45650.699861176836,69244.52147748234
100_2_4_1,DISCOVERY_OBSERVED,677.9297679942331,46128.39891324,67887.64214392031
100_2_4_1,DISCOVERY_OBSERVED,677.9464056597413,45587.32299137658,69518.10541615968
100_2_4_1,DISCOVERY_OBSERVED,677.9464058898848,45560.566715788154,69328.90853523569
100_2_4_1,DISCOVERY_OBSERVED,678.0298349074467,46570.60186050472,67239.12600224924
100_2_4_1,DISCOVERY_OBSERVED,678.2921792311099,46495.83402123391,67212.94850185575
100_2_4_1,DISCOVERY_OBSERVED,678.5711810240358,45295.483591371114,68903.40416773589
100_2_4_1,DISCOVERY_OBSERVED,678.5914545179829,46201.6065273446,67639.53421007667
100_2_4_1,DISCOVERY_OBSERVED,678.8055765817464,46059.273728713306,67979.09939837981
100_2_4_1,DISCOVERY_OBSERVED,678.8704658463155,44922.94629390864,69275.60963239578
100_2_4_1,DISCOVERY_OBSERVED,679.1172621368279,46186.46521586811,67625.4467850244
100_2_4_1,DISCOVERY_OBSERVED,679.120880552993,46179.39616862107,67628.55016194905
100_2_4_1,DISCOVERY_OBSERVED,679.120977910553,46131.5405027104,66917.58852659057
100_2_4_1,DISCOVERY_OBSERVED,679.1210161632207,46081.54737003279,67726.06764824629
100_2_4_1,DISCOVERY_OBSERVED,679.3083000005194,46041.82802205859,68518.83251911296
100_2_4_1,DISCOVERY_OBSERVED,679.6446719404344,45571.225385000536,68814.11165187904
100_2_4_1,DISCOVERY_OBSERVED,680.2850720128293,45500.16329720423,68826.13370421075
100_2_4_1,DISCOVERY_OBSERVED,680.3048564952629,45965.27946094382,68377.83867732363
100_2_4_1,DISCOVERY_OBSERVED,680.3669479794623,45959.683654996865,68422.49560633712
100_2_4_1,DISCOVERY_OBSERVED,681.4946674326826,45830.70952188432,68785.0969797923
100_2_4_1,DISCOVERY_OBSERVED,681.576249663214,45909.83808359239,67910.11474648723
100_2_4_1,DISCOVERY_OBSERVED,684.2722600038401,44760.431187536036,69568.01197171296
100_2_4_1,DISCOVERY_OBSERVED,685.2615587238804,45905.82634635166,67644.44785374631
100_2_4_1,DISCOVERY_OBSERVED,685.2615587238804,45913.97163864975,67638.47651456462
100_2_4_1,DISCOVERY_OBSERVED,685.9374621300163,46092.611316513045,67381.24866457572
100_2_4_1,DISCOVERY_OBSERVED,686.0486182761126,44615.4005244262,70746.64578208048
100_2_4_1,DISCOVERY_OBSERVED,686.3575385108484,44724.25423732544,70059.16559807205
100_2_4_1,DISCOVERY_OBSERVED,686.6325220860082,44986.18410894598,68746.3828827719
100_2_4_1,DISCOVERY_OBSERVED,686.658594702765,44657.15511941138,70527.21321521665
100_2_4_1,DISCOVERY_OBSERVED,686.659280135307,44656.070321140025,70530.98438305328
100_2_4_1,DISCOVERY_OBSERVED,686.6592842556452,44617.856686878535,70450.22037323842
100_2_4_1,DISCOVERY_OBSERVED,686.8857881046248,44617.753358308284,70575.74913024936
100_2_4_1,DISCOVERY_OBSERVED,687.0053598522858,45985.303075963835,67272.5445660011
100_2_4_1,DISCOVERY_OBSERVED,687.1387271939275,44550.355149317766,71210.07485878124
100_2_4_1,DISCOVERY_OBSERVED,687.595017722913,44705.6224125708,70367.82666955923
100_2_4_1,DISCOVERY_OBSERVED,687.9805252661024,45844.64904008435,68279.1290371956
100_2_4_1,DISCOVERY_OBSERVED,688.0933767548041,44714.106078541256,70199.57003816903
100_2_4_1,DISCOVERY_OBSERVED,688.256941949853,44614.69672233226,70550.06578436807
100_2_4_1,DISCOVERY_OBSERVED,688.4142134132577,44432.50517223722,69947.13811761142
100_2_4_1,DISCOVERY_OBSERVED,688.7369014128636,46052.008888897646,67230.44142471012
100_2_4_1,DISCOVERY_OBSERVED,688.7487422866361,45853.47204016978,67697.97687809667
100_2_4_1,DISCOVERY_OBSERVED,688.8646971607161,45656.72491648013,68441.43804606737
100_2_4_1,DISCOVERY_OBSERVED,689.0197024906803,44884.56186835226,68947.29749616719
100_2_4_1,DISCOVERY_OBSERVED,690.8338445439027,44248.34527045977,73654.64283180653
100_2_4_1,DISCOVERY_OBSERVED,692.5085084162355,44702.75569432986,69794.98107930817
100_2_4_1,DISCOVERY_OBSERVED,692.5085084162355,44853.290244567484,69387.88677986531
100_2_4_1,DISCOVERY_OBSERVED,693.2337900586781,44651.439613072645,69919.85310654898
100_2_4_1,DISCOVERY_OBSERVED,693.2358390236319,44332.717916378984,71711.31181938483
100_2_4_1,DISCOVERY_OBSERVED,693.9521041479125,45508.75201878733,68438.94135080185
100_2_4_1,DISCOVERY_OBSERVED,694.3907722456031,44622.508515556765,69858.02244953491
100_2_4_1,DISCOVERY_OBSERVED,694.3907722456031,44671.57636095566,69812.00137727402
100_2_4_1,DISCOVERY_OBSERVED,694.3907722456031,44693.46714876171,69672.69753491692
100_2_4_1,DISCOVERY_OBSERVED,694.3907722456031,44741.610447413645,69664.5654342208
100_2_4_1,DISCOVERY_OBSERVED,694.4195604507961,44865.40756723273,69031.30179685222
100_2_4_1,DISCOVERY_OBSERVED,695.3212845124185,44527.29521019905,69893.36799131885
100_2_4_1,DISCOVERY_OBSERVED,695.5948394249295,44433.61810602169,69096.9799402449
100_2_4_1,DISCOVERY_OBSERVED,695.8060389553568,45031.85475276477,68702.35048980554
100_2_4_1,DISCOVERY_OBSERVED,695.9319246375094,44560.893210957394,68991.82976700335
100_2_4_1,DISCOVERY_OBSERVED,696.2018052944954,45612.454774947386,68104.68565623293
100_2_4_1,DISCOVERY_OBSERVED,696.337074853234,45029.28996381037,68355.03134630213
100_2_4_1,DISCOVERY_OBSERVED,696.5393178473718,44860.32112465489,68925.97808396954
100_2_4_1,DISCOVERY_OBSERVED,696.5393566586015,44541.63266060418,68953.55684914022
100_2_4_1,DISCOVERY_OBSERVED,696.5393566586015,44625.65803241477,68913.97090686293
100_2_4_1,DISCOVERY_OBSERVED,696.5393566586015,44629.37672398166,68911.84420351742
100_2_4_1,DISCOVERY_OBSERVED,696.5393566586015,44730.00079408282,68791.00600704536
100_2_4_1,DISCOVERY_OBSERVED,696.5393566586015,44833.1319216248,68663.35889892348
100_2_4_1,DISCOVERY_OBSERVED,696.5426643826273,44694.89876966256,68853.94670697258
100_2_4_1,DISCOVERY_OBSERVED,697.1466117616076,44326.19046946653,72806.76617474144
100_2_4_1,DISCOVERY_OBSERVED,697.1488511749141,44315.92332948788,72791.63638284735
100_2_4_1,DISCOVERY_OBSERVED,697.4856107360933,44292.3063441291,72725.81926919163
100_2_4_1,DISCOVERY_OBSERVED,697.4871392539433,44289.60885722615,72719.3728265056
100_2_4_1,DISCOVERY_OBSERVED,697.9255762586739,44110.68361131749,73753.05221619466
100_2_4_1,DISCOVERY_OBSERVED,698.0260832371346,44123.789940544,72540.50462548554
100_2_4_1,DISCOVERY_OBSERVED,698.2812055085377,44397.15703806986,70356.44531058629
100_2_4_1,DISCOVERY_OBSERVED,699.2416477231347,45984.88912488704,67581.679830246
100_2_4_1,DISCOVERY_OBSERVED,699.4735042335546,44321.92756564794,70976.4400362285
100_2_4_1,DISCOVERY_OBSERVED,699.8796108929718,45500.683865935105,68213.45650974414
100_2_4_1,DISCOVERY_OBSERVED,701.0864269643363,45991.19875689244,67258.02161608583
100_2_4_1,DISCOVERY_OBSERVED,701.4582991044545,44211.69151629361,72153.8587095349
100_2_4_1,DISCOVERY_OBSERVED,701.6442523194588,45420.14465350532,68043.94503848939
100_2_4_1,DISCOVERY_OBSERVED,701.7534507195621,45514.41619381786,67740.64735079126
100_2_4_1,DISCOVERY_OBSERVED,701.8842726704173,44998.303462851836,68335.71072844924
100_2_4_1,DISCOVERY_OBSERVED,702.4165770853289,44164.67122223131,72195.99523227784
100_2_4_1,DISCOVERY_OBSERVED,702.6212999201142,44963.34621178941,68486.24597958857
100_2_4_1,DISCOVERY_OBSERVED,702.8284590737303,44421.01552662868,69849.4006111466
100_2_4_1,DISCOVERY_OBSERVED,703.0906075982216,45231.55700976716,68163.94522490719
100_2_4_1,DISCOVERY_OBSERVED,703.2354607363068,44384.247839990145,70968.64161951508
100_2_4_1,DISCOVERY_OBSERVED,703.4416842839519,44378.90242964496,70373.55212137292
100_2_4_1,DISCOVERY_OBSERVED,703.6544898470855,45497.31509223501,67777.64692381155
100_2_4_1,DISCOVERY_OBSERVED,703.771536277414,44102.20728023847,73911.42223345066
100_2_4_1,DISCOVERY_OBSERVED,704.2270835080611,44854.91210842617,67897.66769695387
100_2_4_1,DISCOVERY_OBSERVED,704.5123545326826,44391.321586631835,68938.61555429918
100_2_4_1,DISCOVERY_OBSERVED,704.5790978327066,46086.657507785516,67044.47424396215
100_2_4_1,DISCOVERY_OBSERVED,705.2632001231985,45248.94697461517,67682.66205860098
100_2_4_1,DISCOVERY_OBSERVED,706.6534524611999,45319.242860623046,67674.61111685986
100_2_4_1,DISCOVERY_OBSERVED,706.7403580672033,44774.639733249205,68021.4846537671
100_2_4_1,DISCOVERY_OBSERVED,706.871215968172,44092.04665186253,75027.46651849491
100_2_4_1,DISCOVERY_OBSERVED,706.8770864515477,44288.947891555865,69737.62671032778
100_2_4_1,DISCOVERY_OBSERVED,707.7966978885312,44160.09219105347,69555.39597169029
100_2_4_1,DISCOVERY_OBSERVED,707.9671799813432,44381.69953239492,68770.20981674522
100_2_4_1,DISCOVERY_OBSERVED,708.1537343749482,44083.91548210752,74970.4838567065
100_2_4_1,DISCOVERY_OBSERVED,708.6212886797254,44686.863177709565,68528.31394307435
100_2_4_1,DISCOVERY_OBSERVED,708.7887953313593,45270.137422978674,67677.3262891343
100_2_4_1,DISCOVERY_OBSERVED,709.2737164253291,45320.94100822392,67514.01652686513
100_2_4_1,DISCOVERY_OBSERVED,709.3958770915652,43908.374559594195,74199.34822140544
100_2_4_1,DISCOVERY_OBSERVED,709.4314988633173,43960.94849652601,74089.33055663647
100_2_4_1,DISCOVERY_OBSERVED,709.9162682358477,45158.569580646945,67823.00065011662
100_2_4_1,DISCOVERY_OBSERVED,710.0881108796641,46049.24630807643,67071.84721603773
100_2_4_1,DISCOVERY_OBSERVED,710.2514770477744,45059.78071519255,67649.37854349142
100_2_4_1,DISCOVERY_OBSERVED,710.2573953546729,44819.500105958134,67530.20715349753
100_2_4_1,DISCOVERY_OBSERVED,710.2953464201959,45361.97467033524,67458.21595389802
100_2_4_1,DISCOVERY_OBSERVED,710.5726635694898,44376.52876035787,69097.47587106511
100_2_4_1,DISCOVERY_OBSERVED,711.0914169839698,46027.76178376653,67051.33829161673
100_2_4_1,DISCOVERY_OBSERVED,711.1850270552596,44121.819020933784,73752.57671732981
100_2_4_1,DISCOVERY_OBSERVED,711.514995268604,45865.166238928214,67456.75055729103
100_2_4_1,DISCOVERY_OBSERVED,711.514995268604,45951.15237243634,67203.77990616577
100_2_4_1,DISCOVERY_OBSERVED,711.514995268604,46020.31880384054,67175.02549071792
100_2_4_1,DISCOVERY_OBSERVED,711.514995268604,46067.2107259449,66900.66846313022
100_2_4_1,DISCOVERY_OBSERVED,711.514995268604,46121.58061243591,66860.73392511037
100_2_4_1,DISCOVERY_OBSERVED,711.5170937387645,44672.76367725646,68263.75669243486
100_2_4_1,DISCOVERY_OBSERVED,712.0917425608177,44125.11959858795,70110.59028015085
100_2_4_1,DISCOVERY_OBSERVED,712.8272422863625,44007.30096146662,69297.99690695353
100_2_4_1,DISCOVERY_OBSERVED,713.3420030845493,44683.41658106783,68089.90013941088
100_2_4_1,DISCOVERY_OBSERVED,714.260704100334,44577.81359394489,68740.32946119347
100_2_4_1,DISCOVERY_OBSERVED,715.1193351441042,44686.73358285601,67840.29967253283
100_2_4_1,DISCOVERY_OBSERVED,715.1933359178333,45450.08455719717,67338.5639607459
100_2_4_1,DISCOVERY_OBSERVED,716.2039287517489,43893.16388278258,74488.63285393086
100_2_4_1,DISCOVERY_OBSERVED,716.2498988371685,44528.90941810949,68339.3043734702
100_2_4_1,DISCOVERY_OBSERVED,716.2581357959814,44324.07712609031,68690.23885318445
100_2_4_1,DISCOVERY_OBSERVED,716.2642395353881,44258.975693678476,69274.28625965375
100_2_4_1,DISCOVERY_OBSERVED,716.2642397457657,44317.10343599682,68232.26015875163
100_2_4_1,DISCOVERY_OBSERVED,716.2642397457657,44437.23415073806,68207.33524474959
100_2_4_1,DISCOVERY_OBSERVED,716.2642397457657,44453.2085066963,68163.78943589103
100_2_4_1,DISCOVERY_OBSERVED,716.2642397457657,44470.12523594258,67931.04891874715
100_2_4_1,DISCOVERY_OBSERVED,716.2642397457657,44512.86418138767,67924.90803701496
100_2_4_1,DISCOVERY_OBSERVED,716.8086230367369,45265.84011066319,67424.12666654933
100_2_4_1,DISCOVERY_OBSERVED,717.734336535024,44828.706889864436,67406.01844106421
100_2_4_1,DISCOVERY_OBSERVED,718.1286776245864,45244.367923004844,67337.99041596439
100_2_4_1,DISCOVERY_OBSERVED,718.5460336460303,44240.55891568192,69161.4790182473
100_2_4_1,DISCOVERY_OBSERVED,718.9960734471316,43981.76735232113,69363.65385971733
100_2_4_1,DISCOVERY_OBSERVED,719.3273795980645,44221.35275708302,69284.87569055139
100_2_4_1,DISCOVERY_OBSERVED,719.9691182034713,44608.86558223908,67600.50383712992
100_2_4_1,DISCOVERY_OBSERVED,719.9691182034713,44825.63418102137,67206.45104605783
100_2_4_1,DISCOVERY_OBSERVED,719.9691182034713,44829.00793019242,67193.85441317552
100_2_4_1,DISCOVERY_OBSERVED,720.4425401174032,44158.93357554876,69018.58703031042
100_2_4_1,DISCOVERY_OBSERVED,721.3233773270364,44514.09121075112,67899.63565958246
100_2_4_1,DISCOVERY_OBSERVED,721.4847027299112,44425.24468362801,67813.98449676797
100_2_4_1,DISCOVERY_OBSERVED,723.3735351530103,44757.07808479395,67432.64049911522
100_2_4_1,DISCOVERY_OBSERVED,724.1065779155739,43822.77440500445,74955.48645127167
100_2_4_1,DISCOVERY_OBSERVED,724.5125904353215,44586.891417779225,67577.10122116185
100_2_4_1,DISCOVERY_OBSERVED,725.4762578730072,44391.84098889462,67645.53680434455
100_2_4_1,DISCOVERY_OBSERVED,726.1249213751222,44709.62329415576,67559.19961303842
100_2_4_1,DISCOVERY_OBSERVED,728.2274885536807,44138.07873536453,69051.46416695896
100_2_4_1,DISCOVERY_OBSERVED,728.2879768464787,44497.62698559658,67636.48239436667
100_2_4_1,DISCOVERY_OBSERVED,728.3709979306934,44137.76771430962,68975.01852767478
100_2_4_1,DISCOVERY_OBSERVED,728.6329584675251,43864.050844645666,69108.10943660942
100_2_4_1,DISCOVERY_OBSERVED,728.6329584675251,43973.428559342254,68992.16347427861
100_2_4_1,DISCOVERY_OBSERVED,728.6329584675251,43995.89880402434,68972.75104213408
100_2_4_1,DISCOVERY_OBSERVED,728.6329584675251,44014.37182076674,68958.24514773152
100_2_4_1,DISCOVERY_OBSERVED,728.6329584675251,44024.92838126657,68907.15258627359
100_2_4_1,DISCOVERY_OBSERVED,728.6329584675251,44112.92870403905,68869.63936797182
100_2_4_1,DISCOVERY_OBSERVED,729.609270638671,44298.88153876616,68299.91211545425
100_2_4_1,DISCOVERY_OBSERVED,729.609270638671,44386.96451841669,68069.96979255452
100_2_4_1,DISCOVERY_OBSERVED,730.284909785788,44664.79076567035,67574.79127362678
100_2_4_1,DISCOVERY_OBSERVED,730.284909785788,44732.46776554156,67500.06332181075
100_2_4_1,DISCOVERY_OBSERVED,730.284909785788,44741.24582565855,67423.6998359919
100_2_4_1,DISCOVERY_OBSERVED,730.2849811590095,44695.51569258693,67567.3567393901
